,id,text,author_id,lang,withheld,geo
4,1389459283981389826,New Covid vaccine: C Asia’s biggest state Kazakhstan joins select list of countries to produce Covid vaccine — I report — https://t.co/JNBYMj1uQf https://t.co/wHDd2Y8bk1,1924117148,en,,
5,1389459283776053248,"@fordnation You have needles.

You have arms.

You have vaccines.

Getting those vaccines the needles into the arms is your only job.

Quit focussing on border do your job.

*This* is the job. You knew weren't competent and ran for it anyway capitalising on your brother's name. #onpoli",716425953245696000,en,,
6,1389459283193081857,"Earlier this spring, Sweden, together with many nations across the globe, paused the use of the AstraZeneca vaccine after reports of serious blood clotting and haemorrhages among its recipients, only to later resume its use for people aged 65 or above.  https://t.co/BODWp7udsE",1365590705737981952,en,,
7,1389459280852504579,RT @adamjohnsonNYC: Remember when a fringe sect of liberal twitter would read Melania Trump’s facial and hand gestures and build a conspira…,987663426,en,,
8,1389459280475025409,RT @BackwoodsAltar: me and the boys after we get the vaccine https://t.co/dlEhYIJy95,1333955597209767936,en,,
9,1389459280391192580,RT @FergalBowers: Those aged 59 can register for vaccine from today via @RTENews https://t.co/PfqkgjQPqv,1109697930,en,,
0,1389459280294682627,"RT @ab_vax: At last, at last! ALL Teachers, EAs, custodians, bus drivers, child care workers, all support staff in schools, daycares, presc…",1513883888,en,,
1,1389459279761928192,"RT @ANINewsUP: CM Yogi Adityanath has said that media professionals should be given priority in COVID19 vaccination, separate centers shoul…",2212475329,en,,
2,1389459279720112130,RT @adamjohnsonNYC: Remember when a fringe sect of liberal twitter would read Melania Trump’s facial and hand gestures and build a conspira…,2863527063,en,,
3,1389459279598342144,"RT @Tennesseine: After hundreds of millions of doses, there hasn’t been a single death tied to any #COVID19 vaccine.

While we’ve seen near…",1223322908329529345,en,,
4,1389459279413981186,"@NickKnudsenUS 1) hands off our tax cuts, 2) don’t tell us to wear a mask or get a vaccine, 3) we rule vaginas, 4) AK15s for all.",900482805389557762,en,,
5,1389459279401275397,RT @nanaicez: Vaccine Tourism ประเทศที่รอคอยมากที่สุดคือ ญี่ปุ่นกับเกาหลี,916639169484546049,th,,
6,1389459279065739266,@RajatSharmaLive @myogiadityanath @CMOfficeUP Vaccine main uska sperm milaya gya hai😂😂,1388096766122205193,hi,,
7,1389459278985981953,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,3176796768,th,,
8,1389459278885527553,RT @TimJDillon: Judge “You will have joint custody of the malaria vaccine” https://t.co/it97vzTaDC,1373247309593542660,en,,
9,1389459278755340292,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,310194329,th,,
0,1389459278612746240,RT @davidbewart: @WhenTurn @Janehappywife @Dee27403941 today called the number for vaccine in my area from the government site  and im told…,2853755257,en,,
1,1389459277887201281,RT @wanbasmu: Singaporean celebrities promoting vaccine. Malaysian celebrities promotes how to breach the SOP. Repetitively.,1335946866,en,,
2,1389459276649750528,"RT @gourav_chakr: While Tika Utsav has been wiped out of public memory, Vaccine for all above the age of 18 from 1st May, was another hogwa…",230348112,en,,
3,1389459276167483392,RT @callmefye: Klu nk diikutkan dia ni kelas kayangan. Bnyk advocate kpd benda² positif. Rilek je ambik vaccine yg sama org biasa akn ambik…,437364585,in,,
4,1389459275047604224,"RT @kelly_slepmen: @jengerson After not being able to see her grandchildren for a year, 
in a home with no covid, 
days after getting the ""…",3906434600,en,,
5,1389459274934349827,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,176794022,th,,
6,1389459274443608064,"RT @LoPIndia: While most nations were procuring millions of vaccine doses, PM @narendramodi :

- Was wantonly exporting vaccines for his ow…",1081088637272375296,en,,
7,1389459274284224513,@SenatorLankford What?A vaccine for a hoax virus? How much did he pay Pfizer to bring their vaccine to market? Zero. Nada. Zilch.,266316098,en,,
8,1389459273969721345,"RT @lapprentiessage: Mais regardez comme on a une belle couleur...
https://t.co/WswdymOiNy https://t.co/La8umNrZBz",1110092239,fr,,
9,1389459273864736772,"RT @madhavmantri: People should remember that at the time when the governments of the world had ordered vaccines, Health Minister was doing…",3160974427,en,,
0,1389459273080479747,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,966969193563222016,th,,
1,1389459272933658626,"💉 Everyone needs access to vaccines so no one gets left behind.

#OnlyTogether #SDG3 https://t.co/0wV4y9ngWf",394031689,en,,
2,1389459272694734848,"RT @7Veritas4: Trump wanting credit for the vaccine, is like a domestic abuser beating you to a bloody pulp and then wanting credit for dri…",831797383688290307,en,,
3,1389459271834685440,RT @Vignesh_TMV: Covid vaccines are the only way to  safeguard the lives of citizens. It's the duty of Modi Govt to vaccinate each and ever…,1177113964590718978,en,,
4,1389459270341586946,RT @sk_traza98: India is the world's largest producer of vaccines. This was known even before the pandemic. We produce nearly 60 per cent o…,36295435,en,,
5,1389459269498540035,RT @malaysia_covid: The researchers also found that a single dose of the vaccine was 76% effective 3–12 weeks after the shot was administer…,800736333488476160,en,,
6,1389459268793896960,RT @PuangSad: ยายได้คิวฉีด Vaccine Astrazeneca เดือนหน้า สำหรับคนแก่อายุ 80 กว่า โรคประจำตัวความดันโลหิตสูง ทั้งวัคซีนและโรคไม่มีปัญหา ผลข้…,798871306309505025,th,,
7,1389459268131250177,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,1015191636882554880,th,,
8,1389459268089352193,RT @GravelInstitute: Waive the vaccine patents now!,153621977,en,,
9,1389459267753635842,"RT @sk_traza98: Modi is responsible for all these deaths

When our India is the largest producer of vaccines

So who took the vaccines from…",829651015070789632,en,,
0,1389459267107782656,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,574162915,th,,
1,1389459267086811137,RT @ninaturner: Waive the vaccine patents now!,1225028680327614464,en,,
2,1389459267045019649,Denmark drops Johnson and Johnson’s Covid-19 vaccine rollout over side effects – ET HealthWorld https://t.co/81W2J1gB6P,1224643780730445824,en,,
3,1389459266784825354,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,146476378,th,,
4,1389459266210353153,RT @naomirwolf: A must-read about Vaccine Passports from the folks who built the no-fly list. Spoiler alert: they confirm that I’m right to…,215822622,en,,
5,1389459265560236032,"RT @askdrabi: “Not getting vaccinated is like littering. If one person does it it’s not a big deal but if everybody does it, it becomes a b…",2912116595,en,,
6,1389459265526579200,"RT @kerpen: Nice to see Old Joe FINALLY showing confidence in the vaccine, meeting with vulnerables inside at close quarters unmasked!  Suc…",2870315974,en,,
7,1389459265090330628,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",992675879921729536,th,,
8,1389459264981413891,"RT @NaomiAKlein: ""The West Has Been Hoarding More Than Vaccines"" by the great Walden Bello, who has been exposing WTO imperialism since its…",863082908,en,,
9,1389459264574410758,"@rohini_sgh @MamataOfficial Where are the COWARDS ??

UNDER their BEDS ??
👉Since killer Corona Virus is fully Armed, they won't fight?

👉👉 B/c they r trained only to attack the Un-Armed hapless POOR Indians who can't Retaliate 👎

#कृषि_कानून_रद्द_करने_पड़ेंगे 
#Vaccine_और_MSP_दो https://t.co/gOBTpepg9h",848758258928033795,en,,
0,1389459264557645827,RT @SinghSwaiman: We need keep trying to get the vaccines at the farmers protesting borders.  If not thru the government than thru the priv…,1333288406751711233,en,,
1,1389459264536817665,"Dr. Wen: I'm not sure US is going to reach herd immunity
https://t.co/HX9YsQbz6j",826275269640077313,en,,
2,1389459264406654979,"@nickchep @Noursepatty @jenni_peterson @EmmaKinery @tlecaque Cool. Hope one isn’t your kid. Also, that’s higher than vaccine-related deaths. I’m sure you’ll grow up, look back at this and cringe. Bookmark this so you can come back to it as a parent and regret playing internet doctor. 😂",815249678614704128,en,,
3,1389459264289210369,"RT @MinhazMerchant: Govt hasn’t placed order for vaccines since March 2021, wrote ⁦@bsindia⁩ on May 3, citing “unnamed sources”. 

That’s f…",1191797324080508928,en,,
4,1389459264155144193,"RT @nytimes: As the coronavirus evolves and the vaccine rate slips, the U.S. may never reach the threshold for “herd immunity,” public heal…",257379234,en,,
5,1389459263773360133,"RT @TexasTribune: In East Texas, where vaccination rates have dropped dramatically in some areas, state health officials cross-reference ce…",1137937321,en,,
6,1389459261567143937,"I’m at the point in the whole pandemic when I think I’m a bit angry at those who refuse to get he vaccine if they qualify. I’m not taking about those who have some medical condition. I’m talking about the people who do meth, and refuse to do this because it’s new and “untested.”",1120549073898082306,en,,
7,1389459260812275712,"RT @strategieduchoc: Un mois après avoir été entièrement vacciné, un habitant du New Jersey contracte une forme grave du #COVID19 et termin…",813345624,fr,,
8,1389459260271210499,"RT @LOLrakshak: 26 crore vaccines for 1.3 billion people.
Did the system think it could be served like cutting chai?",979062662695923715,en,,
9,1389459260258533377,"RT @NatashaFatah: Dr. Menaka Pai @MPaiMD is a specialist in blood clots. She addresses:

▪️People's fears of AstraZeneca vaccine
▪️Vaccine…",822459518,en,,
0,1389459260258521088,"RT @TimeTravelAnon: The guy who installed backdoors on his PC’s, genetically modified and released mosquitos without approval, founded ID20…",269794592,en,,
